§s_index§start§end
SEQ_223§26§00:02:36,435§00:02:39,118
SEQ_223§27§00:02:39,519§00:02:40,479
SEQ_223§28§00:02:40,680§00:02:42,976
SEQ_223§29§00:02:42,977§00:02:45,764
SEQ_224§486§00:25:12,842§00:25:14,164
SEQ_224§487§00:25:17,608§00:25:19,929
SEQ_224§488§00:25:20,289§00:25:22,131
SEQ_224§489§00:25:22,371§00:25:24,974
SEQ_224§490§00:25:25,295§00:25:27,697
SEQ_224§491§00:25:28,458§00:25:29,665
SEQ_224§492§00:25:29,666§00:25:32,342
SEQ_224§493§00:25:32,542§00:25:34,143
SEQ_224§494§00:25:39,549§00:25:42,152
SEQ_224§495§00:25:42,671§00:25:44,474
SEQ_224§496§00:25:44,674§00:25:45,915
SEQ_224§497§00:25:46,835§00:25:49,359
SEQ_224§498§00:25:50,199§00:25:53,242
SEQ_224§499§00:25:53,482§00:25:55,684
SEQ_224§500§00:25:55,845§00:25:58,807
SEQ_225§500§00:34:34,068§00:34:36,487
SEQ_225§501§00:34:36,570§00:34:38,405
SEQ_225§502§00:34:38,489§00:34:39,656
SEQ_225§503§00:34:39,740§00:34:43,535
SEQ_225§504§00:34:43,577§00:34:47,205
SEQ_225§505§00:34:47,247§00:34:49,791
SEQ_225§506§00:34:49,832§00:34:51,500
SEQ_225§507§00:34:51,584§00:34:53,419
SEQ_225§508§00:34:53,502§00:34:54,920
SEQ_225§509§00:34:54,962§00:34:56,380
SEQ_225§510§00:34:56,422§00:34:59,883
SEQ_225§511§00:34:59,967§00:35:01,885
SEQ_225§512§00:35:01,968§00:35:04,471
SEQ_225§513§00:35:04,554§00:35:06,598
SEQ_225§514§00:35:06,681§00:35:09,892
SEQ_225§515§00:35:09,934§00:35:11,811
SEQ_225§516§00:35:11,852§00:35:15,064
SEQ_225§517§00:35:18,358§00:35:20,861
SEQ_226§1260§01:29:37,676§01:29:40,190
SEQ_226§1261§01:29:40,436§01:29:43,746
SEQ_226§1262§01:29:43,996§01:29:45,748
SEQ_226§1263§01:29:45,996§01:29:50,035
SEQ_226§1264§01:29:50,276§01:29:54,667
SEQ_226§1265§01:29:55,316§01:29:57,227
SEQ_226§1266§01:29:57,476§01:29:58,989
SEQ_226§1267§01:29:59,236§01:30:00,464
SEQ_226§1268§01:30:00,716§01:30:03,105
SEQ_226§1269§01:30:03,356§01:30:06,029
SEQ_226§1270§01:30:06,276§01:30:07,391
SEQ_227§199§00:10:52,801§00:10:54,843
SEQ_227§200§00:10:54,963§00:10:56,401
SEQ_227§201§00:10:56,402§00:10:58,207
SEQ_227§202§00:10:58,366§00:11:00,809
SEQ_227§203§00:11:00,810§00:11:02,411
SEQ_227§204§00:11:02,412§00:11:03,712
SEQ_227§205§00:11:03,732§00:11:06,038
SEQ_227§206§00:11:06,039§00:11:06,615
SEQ_227§207§00:11:06,655§00:11:08,312
SEQ_227§208§00:11:08,313§00:11:10,418
SEQ_227§209§00:11:10,619§00:11:12,180
SEQ_227§210§00:11:12,581§00:11:15,224
SEQ_227§211§00:11:15,584§00:11:17,946
SEQ_227§212§00:11:18,306§00:11:20,361
SEQ_227§213§00:11:20,362§00:11:21,389
SEQ_227§214§00:11:21,829§00:11:24,031
SEQ_228§135§00:30:18,531§00:30:20,574
SEQ_228§136§00:30:20,829§00:30:22,526
SEQ_228§137§00:30:22,916§00:30:25,302
SEQ_228§138§00:30:25,504§00:30:27,298
SEQ_228§139§00:30:28,315§00:30:29,658
SEQ_228§140§00:30:30,325§00:30:35,006
SEQ_228§141§00:30:35,682§00:30:36,553
SEQ_228§142§00:30:37,173§00:30:40,610
SEQ_228§143§00:30:41,998§00:30:43,399
SEQ_228§144§00:30:45,006§00:30:48,764
SEQ_229§223§00:20:50,175§00:20:52,239
SEQ_229§224§00:20:53,439§00:20:54,967
SEQ_229§225§00:20:55,206§00:20:58,198
SEQ_229§226§00:20:59,200§00:21:00,193
SEQ_229§227§00:21:03,232§00:21:07,525
SEQ_229§228§00:21:07,764§00:21:11,171
SEQ_229§229§00:21:12,295§00:21:14,665
SEQ_229§230§00:21:15,521§00:21:16,788
SEQ_229§231§00:21:19,208§00:21:20,890
SEQ_230§644§00:47:26,640§00:47:29,518
SEQ_230§645§00:47:29,840§00:47:32,912
SEQ_230§646§00:47:33,240§00:47:35,834
SEQ_230§647§00:47:36,120§00:47:39,715
SEQ_230§648§00:47:40,000§00:47:42,878
SEQ_231§463§00:35:26,720§00:35:27,880
SEQ_231§464§00:35:30,240§00:35:34,240
SEQ_231§465§00:35:35,120§00:35:39,120
SEQ_231§466§00:35:39,840§00:35:44,160
SEQ_231§467§00:35:45,360§00:35:48,120
SEQ_231§468§00:35:49,600§00:35:51,360
SEQ_231§469§00:35:51,840§00:35:54,120
SEQ_231§470§00:35:55,040§00:35:56,560
SEQ_231§471§00:35:56,720§00:35:59,200
SEQ_231§472§00:35:59,360§00:36:00,480
SEQ_231§473§00:36:01,680§00:36:05,360
SEQ_231§474§00:36:05,600§00:36:08,120
SEQ_232§1175§01:24:12,119§01:24:13,113
SEQ_232§1176§01:24:14,884§01:24:16,227
SEQ_232§1177§01:24:17,649§01:24:21,756
SEQ_232§1178§01:24:23,794§01:24:25,705
SEQ_232§1179§01:24:25,944§01:24:28,358
SEQ_232§1180§01:24:29,823§01:24:30,620
SEQ_232§1181§01:24:33,702§01:24:35,078
SEQ_232§1182§01:24:36,698§01:24:37,647
SEQ_232§1183§01:24:38,848§01:24:42,649
SEQ_232§1184§01:24:44,532§01:24:45,296
SEQ_232§1185§01:24:45,953§01:24:48,411
SEQ_232§1186§01:24:49,371§01:24:50,824
SEQ_232§1187§01:24:52,443§01:24:55,316
SEQ_232§1188§01:24:56,169§01:24:57,315
SEQ_232§1189§01:24:59,471§01:25:02,311
SEQ_233§954§01:06:13,950§01:06:15,747
SEQ_233§955§01:06:17,350§01:06:19,386
SEQ_233§956§01:06:19,630§01:06:20,346
SEQ_233§957§01:06:25,590§01:06:28,229
SEQ_233§958§01:06:30,230§01:06:31,458
SEQ_233§959§01:06:31,710§01:06:34,178
SEQ_233§960§01:06:34,430§01:06:35,385
SEQ_233§961§01:06:35,630§01:06:37,985
SEQ_233§962§01:06:38,230§01:06:40,221
SEQ_233§963§01:06:41,510§01:06:44,547
SEQ_233§964§01:06:44,790§01:06:46,109
SEQ_233§965§01:06:46,350§01:06:48,910
SEQ_233§966§01:06:49,150§01:06:52,540
SEQ_233§967§01:06:52,790§01:06:54,428
SEQ_233§968§01:06:54,670§01:06:58,265
SEQ_233§969§01:06:58,510§01:07:01,866
SEQ_233§970§01:07:02,110§01:07:05,147
SEQ_234§73§00:11:02,330§00:11:05,993
SEQ_234§74§00:11:06,100§00:11:08,364
SEQ_234§75§00:11:08,469§00:11:11,438
SEQ_234§76§00:11:11,539§00:11:13,166
SEQ_234§77§00:11:13,274§00:11:17,574
SEQ_234§78§00:11:17,678§00:11:19,805
SEQ_234§79§00:11:19,914§00:11:21,814
SEQ_234§80§00:11:22,517§00:11:25,111
SEQ_234§81§00:11:27,255§00:11:28,984
SEQ_234§82§00:11:30,157§00:11:33,558
SEQ_234§83§00:11:34,461§00:11:36,827
SEQ_235§108§00:06:58,652§00:07:02,216
SEQ_235§109§00:07:02,437§00:07:03,898
SEQ_235§110§00:07:03,899§00:07:05,258
SEQ_235§111§00:07:05,579§00:07:06,892
SEQ_235§112§00:07:06,893§00:07:08,862
SEQ_235§113§00:07:09,223§00:07:12,746
SEQ_235§114§00:07:12,906§00:07:16,350
SEQ_235§115§00:07:16,590§00:07:18,536
SEQ_235§116§00:07:18,537§00:07:20,073
SEQ_235§117§00:07:22,395§00:07:24,477
SEQ_235§118§00:07:25,118§00:07:27,325
SEQ_235§119§00:07:27,326§00:07:28,841
SEQ_235§120§00:07:29,442§00:07:32,285
SEQ_235§121§00:07:32,486§00:07:35,008
SEQ_235§122§00:07:38,971§00:07:40,530
SEQ_235§123§00:07:40,531§00:07:42,575
SEQ_235§124§00:07:43,497§00:07:45,178
SEQ_235§125§00:07:45,179§00:07:46,859
SEQ_236§1082§01:17:36,133§01:17:37,159
SEQ_236§1083§01:17:37,438§01:17:40,616
SEQ_236§1084§01:17:41,701§01:17:45,535
SEQ_236§1085§01:17:45,772§01:17:49,529
SEQ_236§1086§01:17:49,805§01:17:53,606
SEQ_236§1087§01:17:53,837§01:17:57,244
SEQ_236§1088§01:17:57,524§01:17:59,631
SEQ_236§1089§01:17:59,866§01:18:01,516
SEQ_237§651§01:05:11,746§01:05:13,373
SEQ_237§652§01:05:13,481§01:05:18,180
SEQ_237§653§01:05:18,987§01:05:20,386
SEQ_237§654§01:05:21,422§01:05:23,151
SEQ_237§655§01:05:23,257§01:05:25,748
SEQ_237§656§01:05:25,860§01:05:27,293
SEQ_238§226§00:24:26,801§00:24:30,635
SEQ_238§227§00:24:30,737§00:24:33,103
SEQ_238§228§00:24:33,206§00:24:36,141
SEQ_238§229§00:24:36,244§00:24:38,735
SEQ_238§230§00:24:38,846§00:24:41,610
SEQ_238§231§00:24:41,716§00:24:44,082
SEQ_238§232§00:24:44,185§00:24:46,915
SEQ_238§233§00:24:51,059§00:24:52,526
SEQ_238§234§00:24:53,995§00:24:57,158
SEQ_238§235§00:24:57,265§00:24:59,165
SEQ_238§236§00:24:59,267§00:25:01,599
SEQ_238§237§00:25:01,703§00:25:03,466
SEQ_238§238§00:25:05,039§00:25:06,802
SEQ_238§239§00:25:06,908§00:25:08,739
SEQ_238§240§00:25:08,843§00:25:11,311
SEQ_239§1197§01:32:37,840§01:32:39,717
SEQ_239§1198§01:32:40,600§01:32:42,750
SEQ_239§1199§01:32:43,440§01:32:44,873
SEQ_239§1200§01:32:45,480§01:32:46,913
SEQ_239§1201§01:32:48,120§01:32:49,678
SEQ_239§1202§01:32:51,280§01:32:52,554
SEQ_239§1203§01:32:54,040§01:32:56,110
SEQ_239§1204§01:32:58,520§01:33:01,990
SEQ_239§1205§01:33:04,000§01:33:06,116
SEQ_239§1206§01:33:06,440§01:33:09,238
SEQ_239§1207§01:33:09,560§01:33:11,278
SEQ_239§1208§01:33:11,840§01:33:13,159
SEQ_239§1209§01:33:14,680§01:33:15,556
SEQ_239§1210§01:33:17,680§01:33:20,433
SEQ_240§100§00:10:07,825§00:10:08,851
SEQ_240§101§00:10:09,092§00:10:09,966
SEQ_240§102§00:10:10,782§00:10:12,923
SEQ_240§103§00:10:13,163§00:10:16,189
SEQ_240§104§00:10:17,618§00:10:19,343
SEQ_240§105§00:10:19,577§00:10:23,105
SEQ_240§106§00:10:23,340§00:10:26,180
SEQ_240§107§00:10:26,413§00:10:29,209
SEQ_240§108§00:10:29,447§00:10:31,784
SEQ_240§109§00:10:32,020§00:10:36,160
SEQ_240§110§00:10:36,590§00:10:38,807
SEQ_240§111§00:10:40,046§00:10:41,422
SEQ_240§112§00:10:43,195§00:10:44,222
SEQ_240§113§00:10:44,808§00:10:48,916
SEQ_240§114§00:10:49,148§00:10:51,060
SEQ_240§115§00:10:51,299§00:10:53,560
SEQ_240§116§00:10:54,102§00:10:56,669
SEQ_240§117§00:10:58,442§00:10:59,970
SEQ_240§118§00:11:03,281§00:11:04,624
SEQ_240§119§00:11:08,158§00:11:11,413
SEQ_240§120§00:11:12,152§00:11:16,260
SEQ_240§121§00:11:16,722§00:11:17,989
SEQ_240§122§00:11:18,451§00:11:21,935
SEQ_240§123§00:11:22,905§00:11:25,549
SEQ_240§124§00:11:27,283§00:11:28,277
SEQ_240§125§00:11:28,820§00:11:30,240
SEQ_240§126§00:11:32,775§00:11:33,463
SEQ_240§127§00:11:33,697§00:11:36,537
SEQ_240§128§00:11:36,769§00:11:38,877
SEQ_240§129§00:11:39,381§00:11:40,909
SEQ_240§130§00:11:51,977§00:11:53,156
SEQ_240§131§00:11:54,743§00:11:56,654
SEQ_240§132§00:11:57,239§00:11:58,691
SEQ_240§133§00:12:00,887§00:12:02,645
SEQ_240§134§00:12:02,923§00:12:04,528
SEQ_240§135§00:12:06,609§00:12:09,787
SEQ_240§136§00:12:11,026§00:12:13,013
SEQ_240§137§00:12:13,253§00:12:15,820
SEQ_240§138§00:12:16,211§00:12:18,242
SEQ_240§139§00:12:18,745§00:12:21,203
SEQ_240§140§00:12:22,662§00:12:23,427
SEQ_240§97§00:09:54,883§00:09:57,067
SEQ_240§98§00:09:59,146§00:10:00,292
SEQ_240§99§00:10:05,214§00:10:07,016
SEQ_241§1096§01:19:38,000§01:19:39,960
SEQ_241§1097§01:19:40,000§01:19:42,280
SEQ_241§1098§01:19:42,320§01:19:46,080
SEQ_241§1099§01:19:46,120§01:19:47,840
SEQ_241§1100§01:19:48,000§01:19:51,720
SEQ_241§1101§01:19:51,760§01:19:53,360
SEQ_241§1102§01:19:53,400§01:19:55,600
SEQ_241§1103§01:19:55,640§01:19:57,600
SEQ_241§1104§01:19:57,880§01:20:00,240
SEQ_241§1105§01:20:00,280§01:20:02,480
SEQ_241§1106§01:20:03,040§01:20:06,960
SEQ_241§1107§01:20:07,000§01:20:10,160
SEQ_241§1108§01:20:10,200§01:20:12,520
SEQ_241§1109§01:20:12,600§01:20:15,600
SEQ_241§1110§01:20:16,760§01:20:20,760
SEQ_241§1111§01:20:20,800§01:20:22,440
SEQ_241§1112§01:20:22,720§01:20:23,960
SEQ_241§1113§01:20:24,000§01:20:26,960
SEQ_241§1114§01:20:27,000§01:20:28,680
SEQ_241§1115§01:20:28,720§01:20:31,640
SEQ_241§1116§01:20:31,880§01:20:35,000
SEQ_241§1117§01:20:35,240§01:20:40,200
SEQ_241§1118§01:20:40,400§01:20:43,160
SEQ_241§1119§01:20:43,280§01:20:45,880
SEQ_241§1120§01:20:46,080§01:20:48,920
SEQ_241§1121§01:20:48,960§01:20:52,480
SEQ_241§1122§01:20:52,680§01:20:54,960
SEQ_241§1123§01:20:55,000§01:20:57,760
SEQ_241§1124§01:20:57,800§01:21:00,680
SEQ_241§1125§01:21:00,720§01:21:05,280
SEQ_242§386§00:28:06,470§00:28:07,744
SEQ_242§387§00:28:07,990§00:28:10,550
SEQ_242§388§00:28:10,790§00:28:12,621
SEQ_242§389§00:28:13,870§00:28:16,703
SEQ_242§390§00:28:17,030§00:28:17,780
SEQ_242§391§00:28:19,550§00:28:21,984
SEQ_242§392§00:28:22,230§00:28:23,106
SEQ_242§393§00:28:23,350§00:28:25,227
SEQ_242§394§00:28:25,470§00:28:27,426
SEQ_242§395§00:28:30,430§00:28:32,580
SEQ_242§396§00:28:32,830§00:28:34,422
SEQ_242§397§00:28:36,710§00:28:37,779
SEQ_242§398§00:28:38,030§00:28:41,420
SEQ_242§399§00:28:41,670§00:28:44,628
SEQ_242§400§00:28:44,870§00:28:46,462
SEQ_242§401§00:28:46,710§00:28:48,780
SEQ_242§402§00:28:49,030§00:28:52,909
SEQ_242§403§00:28:53,150§00:28:54,185
SEQ_242§404§00:28:54,430§00:28:57,228
SEQ_242§405§00:28:57,470§00:29:00,348
SEQ_242§406§00:29:00,590§00:29:02,308
SEQ_242§407§00:29:02,550§00:29:05,587
SEQ_242§408§00:29:05,830§00:29:08,469
SEQ_242§409§00:29:08,710§00:29:10,746
SEQ_242§410§00:29:15,030§00:29:16,543
SEQ_242§411§00:29:16,790§00:29:18,143
SEQ_242§412§00:29:18,390§00:29:19,539
SEQ_242§413§00:29:19,790§00:29:23,669
SEQ_242§414§00:29:23,910§00:29:25,229
SEQ_243§1176§01:30:31,040§01:30:34,589
SEQ_243§1177§01:30:37,640§01:30:41,110
SEQ_243§1178§01:30:42,160§01:30:44,116
SEQ_243§1179§01:30:45,760§01:30:47,239
SEQ_243§1180§01:30:47,880§01:30:50,519
SEQ_243§1181§01:30:50,800§01:30:51,835
SEQ_243§1182§01:30:53,600§01:30:56,637
SEQ_243§1183§01:30:58,800§01:31:01,189
SEQ_244§925§01:07:08,847§01:07:10,838
SEQ_244§926§01:07:11,487§01:07:12,476
SEQ_244§927§01:07:13,007§01:07:14,042
SEQ_244§928§01:07:14,287§01:07:16,118
SEQ_244§929§01:07:16,367§01:07:18,198
SEQ_244§930§01:07:18,367§01:07:22,246
SEQ_244§931§01:07:22,407§01:07:24,875
SEQ_244§932§01:07:29,247§01:07:33,160
SEQ_244§933§01:07:33,327§01:07:34,760
SEQ_244§934§01:07:34,927§01:07:38,237
SEQ_244§935§01:07:38,487§01:07:42,560
SEQ_244§936§01:07:43,247§01:07:47,160
SEQ_244§937§01:07:47,327§01:07:50,717
SEQ_245§357§00:35:50,985§00:35:52,612
SEQ_245§358§00:35:52,720§00:35:57,282
SEQ_245§359§00:35:57,392§00:36:00,054
SEQ_245§360§00:36:00,161§00:36:02,220
SEQ_245§361§00:36:04,131§00:36:06,861
SEQ_245§362§00:36:06,968§00:36:09,129
SEQ_245§363§00:36:09,236§00:36:13,764
SEQ_246§472§00:49:29,970§00:49:34,236
SEQ_246§473§00:49:38,612§00:49:40,671
SEQ_246§474§00:49:46,220§00:49:48,620
SEQ_246§475§00:49:51,193§00:49:53,218
SEQ_246§476§00:49:54,195§00:49:55,719
SEQ_247§584§00:44:51,247§00:44:55,638
SEQ_247§585§00:44:56,207§00:45:01,042
SEQ_247§586§00:45:01,207§00:45:04,916
SEQ_247§587§00:45:05,567§00:45:10,641
SEQ_247§588§00:45:10,887§00:45:13,196
SEQ_247§589§00:45:13,367§00:45:16,086
SEQ_247§590§00:45:16,247§00:45:18,556
SEQ_247§591§00:45:18,767§00:45:21,884
SEQ_247§592§00:45:22,047§00:45:23,036
SEQ_248§446§01:09:48,907§01:09:51,520
SEQ_248§447§01:09:55,034§01:09:58,738
SEQ_248§448§01:09:59,573§01:10:00,606
SEQ_248§449§01:10:00,954§01:10:03,592
SEQ_248§450§01:10:04,250§01:10:07,764
SEQ_248§451§01:10:08,409§01:10:13,121
SEQ_248§452§01:10:14,229§01:10:15,732
SEQ_248§453§01:10:16,071§01:10:18,136
SEQ_248§454§01:10:18,839§01:10:20,516
SEQ_248§455§01:10:20,985§01:10:22,976
SEQ_248§456§01:10:23,577§01:10:25,564
SEQ_248§457§01:10:25,961§01:10:27,359
SEQ_248§458§01:10:29,044§01:10:33,938
SEQ_248§459§01:10:34,230§01:10:36,919
SEQ_249§674§00:48:26,960§00:48:29,520
SEQ_249§675§00:48:29,760§00:48:32,640
SEQ_249§676§00:48:32,880§00:48:34,360
SEQ_249§677§00:48:34,400§00:48:35,200
SEQ_249§678§00:48:35,360§00:48:37,600
SEQ_249§679§00:48:38,320§00:48:41,840
SEQ_249§680§00:48:42,080§00:48:44,080
SEQ_249§681§00:48:44,320§00:48:46,880
SEQ_250§535§00:41:00,207§00:41:01,276
SEQ_250§536§00:41:04,607§00:41:06,916
SEQ_250§537§00:41:07,087§00:41:09,043
SEQ_250§538§00:41:09,207§00:41:12,040
SEQ_250§539§00:41:12,207§00:41:13,401
SEQ_250§540§00:41:13,567§00:41:18,083
SEQ_250§541§00:41:18,247§00:41:21,922
SEQ_250§542§00:41:22,087§00:41:25,921
SEQ_250§543§00:41:26,087§00:41:30,000
SEQ_251§429§01:10:53,876§01:10:54,750
SEQ_251§430§01:10:56,356§01:10:57,369
SEQ_251§431§01:10:58,076§01:10:59,087
SEQ_251§432§01:11:02,832§01:11:03,973
SEQ_251§433§01:11:04,704§01:11:06,044
SEQ_251§434§01:11:06,938§01:11:08,228
SEQ_251§435§01:11:12,148§01:11:13,126
SEQ_251§436§01:11:14,365§01:11:15,031
SEQ_251§437§01:11:15,360§01:11:16,808
SEQ_251§438§01:11:18,870§01:11:19,959
SEQ_251§439§01:11:22,550§01:11:24,596
SEQ_252§911§00:49:33,791§00:49:35,954
SEQ_252§912§00:49:35,955§00:49:38,116
SEQ_252§913§00:49:38,596§00:49:39,293
SEQ_252§914§00:49:39,294§00:49:42,080
SEQ_252§915§00:49:42,400§00:49:44,963
SEQ_252§916§00:49:45,323§00:49:47,125
SEQ_252§917§00:49:47,126§00:49:48,927
SEQ_252§918§00:49:49,367§00:49:52,490
SEQ_252§919§00:49:52,810§00:49:54,252
SEQ_252§920§00:49:54,253§00:49:55,793
SEQ_252§921§00:49:55,813§00:49:58,075
SEQ_252§922§00:49:58,076§00:50:00,337
SEQ_253§1191§01:03:50,750§01:03:53,793
SEQ_253§1192§01:03:54,073§01:03:57,436
SEQ_253§1193§01:03:57,796§01:04:00,759
SEQ_253§1194§01:04:00,759§01:04:03,082
SEQ_253§1195§01:04:03,562§01:04:04,763
SEQ_253§1196§01:04:06,765§01:04:10,769
SEQ_253§1197§01:04:11,090§01:04:13,773
SEQ_253§1198§01:04:13,852§01:04:16,496
SEQ_253§1199§01:04:16,695§01:04:18,237
SEQ_253§1200§01:04:18,238§01:04:19,779
SEQ_253§1201§01:04:21,139§01:04:24,703
SEQ_254§671§00:49:04,760§00:49:05,954
SEQ_254§672§00:49:06,560§00:49:08,312
SEQ_254§673§00:49:08,880§00:49:10,359
SEQ_254§674§00:49:10,680§00:49:13,114
SEQ_254§675§00:49:13,840§00:49:14,989
SEQ_254§676§00:49:15,320§00:49:16,594
SEQ_254§677§00:49:20,160§00:49:23,118
SEQ_254§678§00:49:23,440§00:49:25,078
SEQ_254§679§00:49:25,400§00:49:26,799
SEQ_254§680§00:49:29,200§00:49:30,076
SEQ_254§681§00:49:31,080§00:49:31,956
SEQ_254§682§00:49:34,560§00:49:35,436
SEQ_254§683§00:49:35,760§00:49:37,273
SEQ_254§684§00:49:37,600§00:49:39,272
SEQ_254§685§00:49:41,760§00:49:43,637
SEQ_254§686§00:49:43,960§00:49:47,396
SEQ_255§294§00:30:04,572§00:30:06,472
SEQ_255§295§00:30:07,775§00:30:10,869
SEQ_255§296§00:30:10,978§00:30:13,139
SEQ_255§297§00:30:15,917§00:30:18,613
SEQ_255§298§00:30:22,657§00:30:25,091
SEQ_255§299§00:30:30,999§00:30:34,628
SEQ_255§300§00:30:34,735§00:30:40,105
SEQ_255§301§00:30:40,207§00:30:43,574
SEQ_255§302§00:30:44,512§00:30:47,310
SEQ_255§303§00:30:48,450§00:30:50,782
SEQ_255§304§00:30:52,720§00:30:57,214
SEQ_255§305§00:30:57,325§00:30:58,019
SEQ_256§615§00:36:50,005§00:36:53,395
SEQ_256§616§00:36:53,645§00:36:55,435
SEQ_256§617§00:36:55,685§00:36:59,075
SEQ_256§618§00:36:59,325§00:37:01,835
SEQ_256§619§00:37:04,485§00:37:05,795
SEQ_256§620§00:37:06,045§00:37:09,795
SEQ_256§621§00:37:10,045§00:37:13,235
SEQ_256§622§00:37:14,685§00:37:16,555
SEQ_256§623§00:37:16,805§00:37:20,555
SEQ_256§624§00:37:20,805§00:37:23,835
SEQ_256§625§00:37:24,125§00:37:26,505
SEQ_256§626§00:37:26,765§00:37:30,275
SEQ_257§49§00:05:56,567§00:06:00,355
SEQ_257§50§00:06:00,767§00:06:03,645
SEQ_257§51§00:06:07,527§00:06:08,960
SEQ_257§52§00:06:09,207§00:06:10,606
SEQ_257§53§00:06:13,647§00:06:17,196
SEQ_257§54§00:06:17,447§00:06:18,675
SEQ_257§55§00:06:20,247§00:06:22,442
SEQ_257§56§00:06:27,927§00:06:29,440
SEQ_257§57§00:06:30,247§00:06:33,125
SEQ_257§58§00:06:33,527§00:06:36,246
SEQ_257§59§00:06:38,567§00:06:41,718
SEQ_258§1§00:00:36,000§00:00:40,000
SEQ_258§10§00:01:13,000§00:01:16,000
SEQ_258§11§00:01:19,000§00:01:22,000
SEQ_258§12§00:01:22,000§00:01:25,000
SEQ_258§13§00:01:25,000§00:01:27,000
SEQ_258§14§00:01:28,000§00:01:29,000
SEQ_258§15§00:01:29,000§00:01:31,000
SEQ_258§16§00:01:31,000§00:01:33,000
SEQ_258§2§00:00:40,000§00:00:43,000
SEQ_258§3§00:00:43,000§00:00:46,000
SEQ_258§4§00:00:46,000§00:00:49,000
SEQ_258§5§00:00:53,000§00:00:55,000
SEQ_258§6§00:00:55,000§00:00:58,000
SEQ_258§7§00:00:59,000§00:01:02,000
SEQ_258§8§00:01:03,000§00:01:07,000
SEQ_258§9§00:01:07,000§00:01:13,000
SEQ_259§1247§01:36:07,680§01:36:10,638
SEQ_259§1248§01:36:10,960§01:36:12,154
SEQ_259§1249§01:36:12,440§01:36:15,876
SEQ_259§1250§01:36:16,160§01:36:18,071
SEQ_259§1251§01:36:18,360§01:36:22,558
SEQ_259§1252§01:36:22,960§01:36:26,316
SEQ_259§1253§01:36:26,920§01:36:29,593
SEQ_260§1194§01:29:49,200§01:29:50,480
SEQ_260§1195§01:29:52,400§01:29:55,560
SEQ_260§1196§01:29:53,400§01:29:58,040
SEQ_260§1197§01:30:00,000§01:30:02,200
SEQ_260§1198§01:30:03,600§01:30:06,160
SEQ_260§1199§01:30:07,400§01:30:08,600
SEQ_260§1200§01:30:10,400§01:30:11,320
SEQ_260§1201§01:30:12,600§01:30:14,320
SEQ_260§1202§01:30:15,400§01:30:17,840
SEQ_260§1203§01:30:19,000§01:30:21,680
SEQ_260§1204§01:30:22,000§01:30:23,040
SEQ_260§1205§01:30:26,400§01:30:28,280
SEQ_261§1405§01:16:17,361§01:16:19,743
SEQ_261§1406§01:16:19,744§01:16:22,125
SEQ_261§1407§01:16:22,445§01:16:25,769
SEQ_261§1408§01:16:29,011§01:16:29,972
SEQ_261§1409§01:16:31,454§01:16:32,414
SEQ_261§1410§01:16:35,418§01:16:37,140
SEQ_261§1411§01:16:38,982§01:16:42,064
SEQ_261§1412§01:16:42,424§01:16:44,266
SEQ_261§1413§01:16:45,748§01:16:47,710
SEQ_261§1414§01:16:47,950§01:16:50,553
SEQ_261§1415§01:16:50,752§01:16:53,276
SEQ_261§1416§01:16:54,917§01:16:56,278
SEQ_261§1417§01:16:57,079§01:16:58,761
SEQ_261§1418§01:16:58,881§01:17:01,604
SEQ_262§1575§01:27:32,621§01:27:34,502
SEQ_262§1576§01:27:34,663§01:27:38,507
SEQ_262§1577§01:27:38,587§01:27:40,509
SEQ_262§1578§01:27:40,510§01:27:42,030
SEQ_262§1579§01:27:42,390§01:27:46,754
SEQ_262§1580§01:27:47,035§01:27:49,477
SEQ_262§1581§01:27:50,518§01:27:53,121
SEQ_262§1582§01:27:53,321§01:27:56,725
SEQ_262§1583§01:27:56,884§01:28:00,328
SEQ_262§1584§01:28:00,528§01:28:03,251
SEQ_262§1585§01:28:07,775§01:28:09,937
SEQ_262§1586§01:28:10,337§01:28:11,739
SEQ_262§1587§01:28:14,542§01:28:17,744
SEQ_262§1588§01:28:20,027§01:28:21,588
SEQ_262§1589§01:28:26,793§01:28:27,755
SEQ_263§629§00:43:15,990§00:43:17,343
SEQ_263§630§00:43:17,590§00:43:19,308
SEQ_263§631§00:43:21,830§00:43:23,741
SEQ_263§632§00:43:24,510§00:43:27,070
SEQ_263§633§00:43:27,310§00:43:29,665
SEQ_263§634§00:43:33,590§00:43:36,582
SEQ_263§635§00:43:36,830§00:43:41,267
SEQ_263§636§00:43:41,510§00:43:42,829
SEQ_263§637§00:43:43,070§00:43:45,709
SEQ_264§233§00:21:50,892§00:21:51,656
SEQ_264§234§00:21:51,890§00:21:54,424
SEQ_264§235§00:21:54,809§00:21:57,725
SEQ_264§236§00:21:57,958§00:22:00,908
SEQ_264§237§00:22:02,221§00:22:03,018
SEQ_264§238§00:22:03,412§00:22:04,832
SEQ_264§239§00:22:05,524§00:22:06,441
SEQ_264§240§00:22:07,290§00:22:09,245
SEQ_264§241§00:22:09,787§00:22:10,813
SEQ_264§242§00:22:11,515§00:22:13,546
SEQ_264§243§00:22:14,894§00:22:16,347
SEQ_264§244§00:22:18,389§00:22:19,230
SEQ_264§245§00:22:20,117§00:22:20,805
SEQ_264§246§00:22:21,077§00:22:21,874
SEQ_265§1103§01:21:22,058§01:21:26,187
